#
#--------------------------------------------------------------------------------
##ASTER 18.00.12 CONCEPT 00000019 CALCULE LE 09/09/2026 A 10:12:07 DE TYPE        
RESULTAT,NOM_CHAM,INST,NUME_ORDRE,MAILLE,NOEUD,SOUS_POINT,COOR_X,COOR_Y,COOR_Z,VMIS
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                       41,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   5.2963006837878190E+07
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                       42,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   5.3909246392218374E+07
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                       43,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   5.7834611693609186E+07
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                       44,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   6.4617455318938680E+07
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                       45,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   7.4071517837725386E+07
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                       46,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   8.5904002600268856E+07
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                       47,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   9.9703496964024499E+07
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                       48,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   1.1495662819950570E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                       49,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   1.3107715096145193E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                       50,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   1.4743695433462593E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                       51,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   1.6339552087705883E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                       52,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   1.7832730918771163E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                       53,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   1.9164703284109378E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                       54,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   2.0283260405328798E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                       55,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   2.1144528568375522E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                       56,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   2.1714649753418732E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                       57,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   2.1971073948970997E+08
