#
#--------------------------------------------------------------------------------
##ASTER 18.00.12 CONCEPT 00000015 CALCULE LE 08/09/2026 A 13:53:13 DE TYPE        
RESULTAT,NOM_CHAM,INST,NUME_ORDRE,MAILLE,NOEUD,SOUS_POINT,COOR_X,COOR_Y,COOR_Z,N,VY,VZ,MT,MFY,MFZ
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,19      ,21      ,           1, 3.29856E+00, 2.70595E-01, 0.00000E+00,-1.85285E+03,-7.30081E+02, 7.33710E+02,-8.51593E+01, 1.24802E+02,-2.36015E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,19      ,3       ,           1, 3.30000E+00, 3.00000E-01, 0.00000E+00,-1.85285E+03,-7.26921E+02, 7.30308E+02,-8.51593E+01, 1.46353E+02,-2.14567E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,19      ,55      ,           1, 3.29928E+00, 2.85297E-01, 0.00000E+00,-1.85285E+03,-7.28501E+02, 7.32009E+02,-8.51593E+01, 1.35578E+02,-2.25291E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,20      ,4       ,           1, 3.30000E+00, 2.30000E+00, 0.00000E+00,-1.88170E+03,-5.16491E+02, 3.70293E+02,-8.28505E+01, 1.25194E+03, 1.15195E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,20      ,22      ,           1, 3.30000E+00, 2.32941E+00, 1.44458E-03,-1.88147E+03,-5.13334E+02, 3.66896E+02,-8.28505E+01, 1.26280E+03, 1.16711E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,20      ,56      ,           1, 3.30000E+00, 2.31470E+00, 7.22291E-04,-1.88159E+03,-5.14912E+02, 3.68594E+02,-8.28505E+01, 1.25737E+03, 1.15953E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,21      ,22      ,           1, 3.30000E+00, 2.32941E+00, 1.44458E-03,-1.93301E+03,-3.86340E+02, 2.28677E+02,-8.20158E+01, 1.26551E+03, 1.16423E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,21      ,23      ,           1, 3.30000E+00, 2.35853E+00, 5.76442E-03,-1.93233E+03,-3.83206E+02, 2.25320E+02,-8.20158E+01, 1.27219E+03, 1.17556E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,21      ,57      ,           1, 3.30000E+00, 2.34397E+00, 3.60450E-03,-1.93267E+03,-3.84773E+02, 2.26999E+02,-8.20158E+01, 1.26885E+03, 1.16989E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,22      ,23      ,           1, 3.30000E+00, 2.35853E+00, 5.76442E-03,-1.96480E+03,-2.52764E+02, 8.47626E+01,-8.07559E+01, 1.27483E+03, 1.17279E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,22      ,24      ,           1, 3.30000E+00, 2.38709E+00, 1.29179E-02,-1.96367E+03,-2.49683E+02, 8.14780E+01,-8.07559E+01, 1.27728E+03, 1.18018E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,22      ,58      ,           1, 3.30000E+00, 2.37281E+00, 9.34116E-03,-1.96423E+03,-2.51223E+02, 8.31203E+01,-8.07559E+01, 1.27605E+03, 1.17648E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,23      ,24      ,           1, 3.30000E+00, 2.38709E+00, 1.29179E-02,-1.97678E+03,-1.17099E+02,-5.99909E+01,-7.90829E+01, 1.27981E+03, 1.17754E+03
